unique_id,mean,std,cv,zero_pct,trend,ramp_up,second_half_mean,train_start,active_weeks,bucket,history_length,recent_mean,recent_zero_pct
CA-SC-10-F-173-DB-1TO,3.358974358974359,1.8043704703342751,0.5371789949850132,0.02564102564102564,0.003846153846153824,True,2.4464285714285716,2025-11-10,38,smooth,short,3.3076923076923075,0.0
CA-SC-10-F-173-DG-1TO,6.82051282051282,3.7201584944992074,0.5454367717498838,0.0,0.09736842105263152,True,4.839285714285714,2025-11-10,38,smooth,short,7.538461538461538,0.0
CA-SC-10-F-173-GR-1TO,0.34234234234234234,0.7412613488549266,2.165263413760443,0.7747747747747747,0.010582660582660584,False,0.5892857142857143,2024-06-24,110,intermittent,full,0.9230769230769231,0.46153846153846156
CA-SC-10-F-173-WR-1TO,0.7207207207207207,1.3568058089071422,1.8825680598586598,0.7027027027027027,0.02558792558792559,False,1.4285714285714286,2024-06-24,110,intermittent,full,2.1538461538461537,0.23076923076923078
CA-SC-10-F-174-BE-1TO,0.036036036036036036,0.18637982761781263,5.172040216394301,0.963963963963964,0.000824850824850825,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-174-BK-1TO,5.795918367346939,4.969209651922998,0.8573636371275594,0.12244897959183673,-0.12581632653061223,True,5.142857142857143,2025-09-01,48,smooth,short,3.8461538461538463,0.23076923076923078
CA-SC-10-F-174-BR-1TO,0.17117117117117117,0.583155039015577,3.4068531226699497,0.8918918918918919,0.003185328185328186,False,0.3392857142857143,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-174-DB-1TO,0.3333333333333333,0.6756156129460424,2.0268468388381273,0.7657657657657657,0.0073271323271323265,False,0.6607142857142857,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-174-DG-1TO,0.963963963963964,1.854762207278402,1.924099112223389,0.6846846846846847,0.02575465075465076,False,1.9107142857142858,2024-06-24,110,intermittent,full,1.6153846153846154,0.46153846153846156
CA-SC-10-F-174-GR-1TO,0.18018018018018017,0.505789868382638,2.8071337695236407,0.8648648648648649,0.0043436293436293445,False,0.35714285714285715,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-F-174-RD-1TO,0.02702702702702703,0.1621621621621622,6.000000000000001,0.972972972972973,0.0002544752544752545,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-174-WH-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.00018427518427518427,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-174-WR-1TO,0.22522522522522523,0.6393223423138801,2.8385911998736275,0.8648648648648649,0.005089505089505089,False,0.44642857142857145,2024-06-24,110,intermittent,full,0.38461538461538464,0.6923076923076923
CA-SC-10-F-175-BK-1TO,0.24324324324324326,0.6182832409648105,2.5418311017442208,0.8198198198198198,0.008494208494208493,False,0.48214285714285715,2024-06-24,110,intermittent,full,0.9230769230769231,0.46153846153846156
CA-SC-10-F-175-BR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0007458757458757459,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-175-DB-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0003246753246753247,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-175-DG-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0005616005616005616,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-175-GR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00040365040365040387,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-175-WR-1TO,0.06306306306306306,0.24307635249066742,3.8544964466377265,0.9369369369369369,0.0024745524745524747,False,0.125,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-F-176-BE-1TO,0.2702702702702703,0.6704300884734796,2.4805913273518745,0.8198198198198198,0.010854685854685858,False,0.5178571428571429,2024-06-24,110,intermittent,full,1.2307692307692308,0.3076923076923077
CA-SC-10-F-176-BK-1TO,5.230769230769231,2.4068442841787716,0.46013199550476513,0.0,-0.059487179487179506,True,2.4642857142857144,2026-02-09,25,smooth,short,4.769230769230769,0.0
CA-SC-10-F-176-BR-1TO,0.04504504504504504,0.24705061623066824,5.4845236803208355,0.963963963963964,0.001956826956826957,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-F-176-DB-1TO,0.45045045045045046,1.1910986580928584,2.6442390209661455,0.8198198198198198,0.01912074412074412,False,0.8928571428571429,2024-06-24,110,intermittent,full,2.3076923076923075,0.23076923076923078
CA-SC-10-F-176-DG-1TO,0.5045045045045045,1.047294875517882,2.0758880568300877,0.7387387387387387,0.01851526851526852,False,1.0,2024-06-24,110,intermittent,full,1.6153846153846154,0.3076923076923077
CA-SC-10-F-176-GR-1TO,0.05405405405405406,0.2261243314956961,4.183300132670378,0.9459459459459459,0.0014478764478764482,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-176-WR-1TO,0.07207207207207207,0.2913686779963285,4.042740407199058,0.9369369369369369,0.0029133029133029133,False,0.14285714285714285,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-F-177-BE-1TO,0.5675675675675675,1.2778192404250255,2.251395804558378,0.7567567567567568,0.011960336960336961,False,1.125,2024-06-24,110,intermittent,full,0.5384615384615384,0.6923076923076923
CA-SC-10-F-177-BK-1TO,9.49090909090909,9.43084441851741,0.9936713467786543,0.0,-0.24783549783549808,True,9.392857142857142,2025-07-21,54,smooth,medium,3.3846153846153846,0.0
CA-SC-10-F-177-BKRD-STI,0.02702702702702703,0.21051029631617882,7.788880963698616,0.9819819819819819,0.0005177255177255179,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-177-BR-1TO,0.27927927927927926,0.5877299614522554,2.1044524426193663,0.7927927927927928,0.006993681993681994,False,0.5535714285714286,2024-06-24,110,intermittent,full,0.5384615384615384,0.5384615384615384
CA-SC-10-F-177-DB-1TO,1.4054054054054055,2.576324564000018,1.8331540166923204,0.5945945945945946,0.03030010530010531,False,2.767857142857143,2024-06-24,110,intermittent,full,1.1538461538461537,0.3076923076923077
CA-SC-10-F-177-DG-1TO,9.285714285714286,7.886956423909863,0.8493645379595237,0.04081632653061224,-0.3556122448979591,True,8.357142857142858,2025-09-01,48,smooth,short,4.384615384615385,0.0
CA-SC-10-F-177-GR-1TO,0.8468468468468469,1.7767172796647828,2.098038489816924,0.7027027027027027,0.016163566163566165,False,1.6428571428571428,2024-06-24,110,intermittent,full,0.46153846153846156,0.6923076923076923
CA-SC-10-F-177-RD-1TO,0.09009009009009009,0.3688196304587156,4.093897898091743,0.9369369369369369,0.0017023517023517028,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-177-WR-1TO,0.25225225225225223,0.621947949336692,2.4655793705847433,0.8198198198198198,0.004159354159354159,False,0.4642857142857143,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-178-BE-1TO,0.05405405405405406,0.2261243314956961,4.183300132670378,0.9459459459459459,0.002430677430677431,False,0.10714285714285714,2024-06-24,110,intermittent,full,0.38461538461538464,0.6153846153846154
CA-SC-10-F-178-BK-1TO,0.3063063063063063,0.825197686310233,2.6940277406010553,0.8288288288288288,0.012679887679887682,False,0.6071428571428571,2024-06-24,110,intermittent,full,1.3846153846153846,0.23076923076923078
CA-SC-10-F-178-BR-1TO,0.02702702702702703,0.16216216216216217,6.0,0.972972972972973,0.001123201123201123,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-178-DB-1TO,0.11711711711711711,0.3484518847894363,2.975243016279033,0.8918918918918919,0.004703404703404704,False,0.23214285714285715,2024-06-24,110,intermittent,full,0.46153846153846156,0.6153846153846154
CA-SC-10-F-178-DG-1TO,0.21621621621621623,0.5913095164476375,2.7348065135703234,0.8558558558558559,0.009090909090909094,False,0.42857142857142855,2024-06-24,110,intermittent,full,1.0769230769230769,0.3076923076923077
CA-SC-10-F-178-GR-1TO,0.04504504504504504,0.2074029627607448,4.604345773288535,0.954954954954955,0.0018515268515268512,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-178-WR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0007722007722007722,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-179-BE-1TO,0.04504504504504504,0.3887468290160616,8.630179604156568,0.9819819819819819,0.002228852228852229,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.3076923076923077,0.9230769230769231
CA-SC-10-F-179-BK-1TO,4.481481481481482,2.217278451421595,0.49476461312713277,0.0,0.03174603174603169,True,2.1785714285714284,2026-02-02,26,smooth,short,4.615384615384615,0.0
CA-SC-10-F-179-DB-1TO,0.22522522522522523,0.6393223423138801,2.8385911998736275,0.8648648648648649,0.008889083889083889,False,0.44642857142857145,2024-06-24,110,intermittent,full,0.6923076923076923,0.5384615384615384
CA-SC-10-F-179-DG-1TO,4.857142857142857,2.2632827882506943,0.46596998581631943,0.0,0.15216201423097978,True,2.4642857142857144,2026-01-26,27,smooth,short,5.846153846153846,0.0
CA-SC-10-F-179-GR-1TO,0.24324324324324326,0.6467690484972096,2.6589394215996394,0.8378378378378378,0.01031941031941032,False,0.48214285714285715,2024-06-24,110,intermittent,full,1.3846153846153846,0.23076923076923078
CA-SC-10-F-179-WR-1TO,0.10810810810810811,0.43186900231376163,3.9947882714022946,0.9279279279279279,0.005098280098280099,False,0.21428571428571427,2024-06-24,110,intermittent,full,0.6923076923076923,0.6153846153846154
CA-SC-10-F-18-BE-1TO,0.6486486486486487,1.0624521072292301,1.637946998645063,0.6576576576576577,0.021217971217971216,False,1.2857142857142858,2024-06-24,110,intermittent,full,1.7692307692307692,0.15384615384615385
CA-SC-10-F-18-BK-1TO,7.895833333333333,3.809197112107601,0.48243129652022393,0.0,0.1595201910551454,True,6.839285714285714,2025-09-08,47,smooth,short,10.461538461538462,0.0
CA-SC-10-F-18-BKRD-STI,0.04504504504504504,0.38874682901606156,8.630179604156567,0.9819819819819819,0.0008862758862758863,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-18-BKWH-STI,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0001842751842751843,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-18-BR-1TO,0.16216216216216217,0.414610216180319,2.5567629997786336,0.8558558558558559,0.00551070551070551,False,0.32142857142857145,2024-06-24,110,intermittent,full,0.46153846153846156,0.6153846153846154
CA-SC-10-F-18-DB-1TO,0.24324324324324326,0.5729049764174647,2.355276014160688,0.8198198198198198,0.009222534222534225,False,0.48214285714285715,2024-06-24,110,intermittent,full,0.8461538461538461,0.46153846153846156
CA-SC-10-F-18-DG-1TO,0.990990990990991,1.5274986648406632,1.5413850163392147,0.6126126126126126,0.032695682695682696,False,1.9642857142857142,2025-08-04,53,smooth,medium,3.076923076923077,0.0
CA-SC-10-F-18-GR-1TO,0.7207207207207207,1.3299811769390169,1.845348883002886,0.6756756756756757,0.024280449280449288,False,1.4285714285714286,2026-04-20,16,smooth,short,2.230769230769231,0.0
CA-SC-10-F-18-PK-1TO,0.16216216216216217,0.4357977161242459,2.6874192494328497,0.8648648648648649,0.005642330642330643,False,0.32142857142857145,2024-06-24,110,intermittent,full,0.38461538461538464,0.7692307692307693
CA-SC-10-F-18-RD-1TO,0.09009009009009009,0.3162149328789954,3.509985754956849,0.918918918918919,0.0036416286416286418,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.46153846153846156,0.6153846153846154
CA-SC-10-F-18-WH-1TO,0.15315315315315314,0.46881484076604285,3.0610851367665153,0.8918918918918919,0.004589329589329589,False,0.30357142857142855,2024-06-24,110,intermittent,full,0.23076923076923078,0.8461538461538461
CA-SC-10-F-18-WR-1TO,0.46846846846846846,0.8885641806081407,1.8967427701443003,0.7117117117117117,0.015672165672165672,False,0.9285714285714286,2024-06-24,110,intermittent,full,1.2307692307692308,0.3076923076923077
CA-SC-10-F-180-BE-1TO,0.04504504504504504,0.2074029627607448,4.604345773288535,0.954954954954955,0.001974376974376975,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-F-180-BK-1TO,0.05405405405405406,0.2261243314956961,4.183300132670378,0.9459459459459459,0.0026763776763776767,False,0.10714285714285714,2024-06-24,110,intermittent,full,0.46153846153846156,0.5384615384615384
CA-SC-10-F-180-DB-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0008248508248508249,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-180-DG-1TO,0.11711711711711711,0.4188947004527088,3.5767162884808217,0.918918918918919,0.005484380484380486,False,0.23214285714285715,2024-06-24,110,intermittent,full,0.8461538461538461,0.46153846153846156
CA-SC-10-F-180-GR-1TO,0.036036036036036036,0.22968556367535065,6.37377439199098,0.972972972972973,0.0015795015795015798,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.23076923076923078,0.8461538461538461
CA-SC-10-F-180-WR-1TO,0.036036036036036036,0.18637982761781263,5.172040216394301,0.963963963963964,0.001535626535626536,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-F-181-BK-1TO,0.036036036036036036,0.22968556367535065,6.37377439199098,0.972972972972973,0.0014040014040014042,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-181-DG-1TO,0.14414414414414414,0.49949247840104916,3.4652290689072784,0.9009009009009009,0.006572481572481573,False,0.2857142857142857,2024-06-24,110,intermittent,full,0.8461538461538461,0.5384615384615384
CA-SC-10-F-181-GR-1TO,0.05405405405405406,0.2952426956427737,5.461989869391314,0.963963963963964,0.0023604773604773608,False,0.10714285714285714,2024-06-24,110,intermittent,full,0.3076923076923077,0.7692307692307693
CA-SC-10-F-182-BE-1TO,0.14414414414414414,0.3512358322453681,2.4366985862022412,0.8558558558558559,0.0033696033696033697,False,0.2857142857142857,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-F-182-BK-1TO,3.673469387755102,2.809515573771922,0.7648125728601344,0.04081632653061224,-0.05428571428571426,True,3.267857142857143,2025-09-01,48,smooth,short,2.5384615384615383,0.07692307692307693
CA-SC-10-F-182-BKRD-STI,0.036036036036036036,0.2979790163701123,8.268917704270617,0.9819819819819819,0.0006932256932256932,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-182-BKWH-STI,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0003422253422253422,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-182-BR-1TO,0.06306306306306306,0.277676306440044,4.403152859263555,0.9459459459459459,0.0016760266760266756,False,0.125,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-182-DB-1TO,0.32432432432432434,0.7959600940941131,2.454210290123515,0.8108108108108109,0.009283959283959286,False,0.6428571428571429,2024-06-24,110,intermittent,full,0.5384615384615384,0.6153846153846154
CA-SC-10-F-182-DG-1TO,6.795918367346939,4.266526531781718,0.6278072073792919,0.0,-0.11918367346938774,True,6.017857142857143,2025-09-01,48,smooth,short,5.076923076923077,0.0
CA-SC-10-F-182-GR-1TO,3.1875,2.088223427541539,0.6551289184444044,0.10416666666666667,-0.049229266174554975,True,2.767857142857143,2025-09-08,47,smooth,short,2.3076923076923075,0.07692307692307693
CA-SC-10-F-182-OR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0001667251667251667,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-182-PK-1TO,0.036036036036036036,0.2296855636753506,6.373774391990979,0.972972972972973,0.00048262548262548264,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-182-RD-1TO,0.018018018018018018,0.13301642396606664,7.382411530116698,0.9819819819819819,0.00021060021060021063,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-182-WR-1TO,0.07207207207207207,0.32080169035612355,4.451123453691214,0.9459459459459459,0.0017462267462267462,False,0.14285714285714285,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-183-BE-1TO,0.34234234234234234,0.7165419396449793,2.09305671843665,0.7747747747747747,0.010415935415935417,False,0.6785714285714286,2024-06-24,110,intermittent,full,0.9230769230769231,0.38461538461538464
CA-SC-10-F-183-BK-1TO,8.591836734693878,4.237434569223044,0.49319309713047305,0.0,0.0016326530612244955,True,7.607142857142857,2025-09-01,48,smooth,short,8.692307692307692,0.0
CA-SC-10-F-183-BKWH-STI,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0001930501930501931,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-183-BR-1TO,0.8378378378378378,1.3257025371276459,1.582290124958803,0.6216216216216216,0.027474552474552476,False,1.6607142857142858,2026-04-13,17,smooth,short,2.3076923076923075,0.07692307692307693
CA-SC-10-F-183-DB-1TO,0.7387387387387387,1.104550062990566,1.4951836218530832,0.6126126126126126,0.02306949806949807,False,1.4642857142857142,2026-04-20,16,smooth,short,2.1538461538461537,0.0
CA-SC-10-F-183-DG-1TO,6.63265306122449,2.925565548332949,0.44108526728712155,0.0,0.04397959183673467,True,5.892857142857143,2025-09-01,48,smooth,short,7.538461538461538,0.0
CA-SC-10-F-183-GR-1TO,0.6846846846846847,1.12291433880237,1.640045942198198,0.6306306306306306,0.02170937170937171,False,1.3571428571428572,2024-06-24,110,intermittent,full,1.7692307692307692,0.07692307692307693
CA-SC-10-F-183-WR-1TO,0.2882882882882883,0.5910349357425846,2.0501524333570904,0.7747747747747747,0.009652509652509652,False,0.5714285714285714,2024-06-24,110,intermittent,full,1.0,0.3076923076923077
CA-SC-10-F-184-BE-1TO,0.42342342342342343,0.8652401588139076,2.0434395240073138,0.7387387387387387,0.014057564057564058,False,0.8392857142857143,2024-06-24,110,intermittent,full,1.2307692307692308,0.23076923076923078
CA-SC-10-F-184-BK-1TO,0.3153153153153153,0.6573490575479172,2.0847355825091087,0.7747747747747747,0.010301860301860304,False,0.625,2024-06-24,110,intermittent,full,0.6153846153846154,0.6153846153846154
CA-SC-10-F-184-BR-1TO,0.16216216216216217,0.4560018282826582,2.812011274409725,0.8648648648648649,0.005747630747630747,False,0.32142857142857145,2024-06-24,110,intermittent,full,0.5384615384615384,0.5384615384615384
CA-SC-10-F-184-DB-1TO,0.21621621621621623,0.5094672257873402,2.356285919266448,0.8198198198198198,0.007063882063882065,False,0.42857142857142855,2024-06-24,110,intermittent,full,0.5384615384615384,0.5384615384615384
CA-SC-10-F-184-DG-1TO,0.10810810810810811,0.3382879883877223,3.129163892586431,0.9009009009009009,0.0029133029133029138,False,0.21428571428571427,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-F-184-GR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00033345033345033354,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-184-WR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00035977535977535984,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-185-BE-1TO,3.1176470588235294,2.48246445247167,0.7962621828682716,0.17647058823529413,0.05233423674466541,True,3.5357142857142856,2025-04-21,67,smooth,medium,4.384615384615385,0.0
CA-SC-10-F-185-BK-1TO,3.915492957746479,3.1207911549876255,0.7970365899428827,0.11267605633802817,0.017102615694164977,True,4.446428571428571,2025-03-31,70,smooth,medium,3.3846153846153846,0.07692307692307693
CA-SC-10-F-185-BKWH-STI,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0003422253422253422,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-185-BR-1TO,0.25225225225225223,0.621947949336692,2.4655793705847433,0.8198198198198198,0.006941031941031942,False,0.5,2024-06-24,110,intermittent,full,0.6153846153846154,0.5384615384615384
CA-SC-10-F-185-DB-1TO,0.5405405405405406,1.1372781144547386,2.103964511741266,0.7387387387387387,0.016198666198666202,False,1.0714285714285714,2024-06-24,110,intermittent,full,1.6153846153846154,0.23076923076923078
CA-SC-10-F-185-DG-1TO,3.5714285714285716,2.267786838055364,0.6349803146555019,0.04081632653061224,-0.0732653061224489,True,3.1785714285714284,2025-09-01,48,smooth,short,2.076923076923077,0.07692307692307693
CA-SC-10-F-185-GR-1TO,1.1081081081081081,1.4416666490736947,1.3010162442860171,0.4774774774774775,0.018234468234468237,False,1.8035714285714286,2024-06-24,110,intermittent,full,1.1538461538461537,0.3076923076923077
CA-SC-10-F-185-OR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0001930501930501931,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-185-WR-1TO,0.12612612612612611,0.40530529294421586,3.2134919654862832,0.9009009009009009,0.004185679185679185,False,0.25,2024-06-24,110,intermittent,full,0.38461538461538464,0.6923076923076923
CA-SC-10-F-186-BE-1TO,0.3333333333333333,0.8201662469723273,2.4604987409169823,0.8018018018018018,0.014584064584064587,False,0.6607142857142857,2024-06-24,110,intermittent,full,1.9230769230769231,0.0
CA-SC-10-F-186-BK-1TO,0.6126126126126126,1.5548307237962407,2.5380325050203343,0.7837837837837838,0.026518076518076524,False,1.2142857142857142,2026-05-11,13,smooth,short,3.3076923076923075,0.15384615384615385
CA-SC-10-F-186-BR-1TO,0.06306306306306306,0.277676306440044,4.403152859263555,0.9459459459459459,0.002676377676377676,False,0.125,2024-06-24,110,intermittent,full,0.3076923076923077,0.7692307692307693
CA-SC-10-F-186-DB-1TO,0.1891891891891892,0.5113753494168783,2.7029839897749284,0.8648648648648649,0.008178308178308181,False,0.375,2024-06-24,110,intermittent,full,0.9230769230769231,0.38461538461538464
CA-SC-10-F-186-DG-1TO,0.8828828828828829,2.074029627607448,2.349156006779865,0.7657657657657657,0.03751316251316251,False,1.75,2025-12-29,32,smooth,short,4.461538461538462,0.0
CA-SC-10-F-186-GR-1TO,0.3333333333333333,0.8091073196150524,2.4273219588451576,0.7927927927927928,0.013811863811863813,False,0.6607142857142857,2024-06-24,110,intermittent,full,1.3846153846153846,0.07692307692307693
CA-SC-10-F-186-WR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0009126009126009125,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-187-BK-1TO,0.05405405405405406,0.2261243314956961,4.183300132670378,0.9459459459459459,0.002421902421902422,False,0.10714285714285714,2024-06-24,110,intermittent,full,0.38461538461538464,0.6153846153846154
CA-SC-10-F-187-DG-1TO,0.0990990990990991,0.3539978865655586,3.5721604917070002,0.918918918918919,0.0044840294840294845,False,0.19642857142857142,2024-06-24,110,intermittent,full,0.6153846153846154,0.5384615384615384
CA-SC-10-F-187-GR-1TO,0.04504504504504504,0.24705061623066824,5.4845236803208355,0.963963963963964,0.0022376272376272376,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.38461538461538464,0.6923076923076923
CA-SC-10-F-188-BE-1TO,0.42342342342342343,1.0182970198879129,2.4049142384586877,0.7477477477477478,0.014013689013689016,False,0.8392857142857143,2024-06-24,110,intermittent,full,0.8461538461538461,0.38461538461538464
CA-SC-10-F-188-BK-1TO,9.653061224489797,4.1725586551833445,0.4322523765411921,0.0,0.08408163265306129,True,8.517857142857142,2025-09-01,48,smooth,short,10.923076923076923,0.0
CA-SC-10-F-188-BKRD-STI,0.34234234234234234,0.9443573103696329,2.7585174066060327,0.8198198198198198,0.00981045981045981,False,0.6785714285714286,2024-06-24,110,intermittent,full,0.23076923076923078,0.8461538461538461
CA-SC-10-F-188-BKWH-STI,0.07207207207207207,0.2913686779963285,4.042740407199058,0.9369369369369369,0.0021937521937521937,False,0.14285714285714285,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-F-188-BR-1TO,0.8558558558558559,1.4004300938250844,1.6362920043640459,0.6576576576576577,0.026807651807651805,False,1.6964285714285714,2026-05-04,14,smooth,short,2.1538461538461537,0.07692307692307693
CA-SC-10-F-188-DB-1TO,2.4583333333333335,1.9467743977039444,0.7919082295744858,0.14583333333333334,0.02985236647850627,True,2.125,2025-08-11,52,smooth,medium,2.6923076923076925,0.15384615384615385
CA-SC-10-F-188-DG-1TO,3.2448979591836733,2.133604904275123,0.6575260396822706,0.12244897959183673,0.009591836734693908,True,2.892857142857143,2025-09-01,48,smooth,short,3.8461538461538463,0.15384615384615385
CA-SC-10-F-188-GR-1TO,0.4774774774774775,0.8366260732428038,1.7521791345273816,0.6756756756756757,0.013215163215163217,False,0.875,2024-06-24,110,intermittent,full,0.8461538461538461,0.38461538461538464
CA-SC-10-F-188-OR-1TO,0.1891891891891892,0.5775610963900761,3.052822938061831,0.8738738738738738,0.006107406107406108,False,0.375,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-F-188-PK-1TO,0.0990990990990991,0.37859281782794035,3.820345707172853,0.9279279279279279,0.0015619515619515621,False,0.19642857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-188-RD-1TO,0.15315315315315314,0.505789868382638,3.3025103170866363,0.9009009009009009,0.0020972270972270963,False,0.30357142857142855,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-188-WH-1TO,0.10810810810810811,0.3639461239049397,3.366501646120692,0.9099099099099099,0.0021762021762021765,False,0.21428571428571427,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-F-188-WR-1TO,0.9369369369369369,1.5784544800445146,1.6846966085090493,0.6576576576576577,0.03227448227448228,False,1.8571428571428572,2025-10-13,43,smooth,short,2.4615384615384617,0.15384615384615385
CA-SC-10-F-189-BE-1TO,0.11711711711711711,0.4398758780444577,3.7558632663796008,0.918918918918919,0.005265005265005266,False,0.23214285714285715,2024-06-24,110,intermittent,full,0.7692307692307693,0.5384615384615384
CA-SC-10-F-189-BK-1TO,8.36,3.9787435202586257,0.4759262584041419,0.04,0.05846153846153862,True,3.7857142857142856,2026-02-16,24,smooth,short,9.0,0.0
CA-SC-10-F-189-BR-1TO,0.0990990990990991,0.40168462720014325,4.053363056292355,0.9279279279279279,0.004641979641979642,False,0.19642857142857142,2024-06-24,110,intermittent,full,0.7692307692307693,0.46153846153846156
CA-SC-10-F-189-DB-1TO,0.32432432432432434,0.7729918727608157,2.3833916076791817,0.8108108108108109,0.013987363987363988,False,0.6428571428571429,2024-06-24,110,intermittent,full,1.6153846153846154,0.07692307692307693
CA-SC-10-F-189-DG-1TO,5.08,2.575577605120839,0.5070034655749683,0.0,0.07230769230769221,True,2.267857142857143,2026-02-16,24,smooth,short,5.3076923076923075,0.0
